,User,Tweet_time,Tweet,Hashtag,Retweet,Favorite,Join_time,Follower,Friend
779,BTouch21,2022-09-14 06:29:17+00:00,"Browse more unique products printed with this design:
https://t.co/8M3JoFXZKP
#iphonecases #iphone #iphonecase #luxuryiphonecase #iphone14 #iPhone13ProMax #iPhone13Pro #iPhone14Plus #AppleEDUchat #AppleEvent #iPhone14Series #iPhone14ProMax #iPhone14FreeConChollometro https://t.co/i8jknJYGHR","[{'text': 'iphonecases', 'indices': [78, 90]}, {'text': 'iphone', 'indices': [91, 98]}, {'text': 'iphonecase', 'indices': [99, 110]}, {'text': 'luxuryiphonecase', 'indices': [111, 128]}, {'text': 'iphone14', 'indices': [129, 138]}, {'text': 'iPhone13ProMax', 'indices': [139, 154]}, {'text': 'iPhone13Pro', 'indices': [155, 167]}, {'text': 'iPhone14Plus', 'indices': [168, 181]}, {'text': 'AppleEDUchat', 'indices': [182, 195]}, {'text': 'AppleEvent', 'indices': [196, 207]}, {'text': 'iPhone14Series', 'indices': [208, 223]}, {'text': 'iPhone14ProMax', 'indices': [224, 239]}, {'text': 'iPhone14FreeConChollometro', 'indices': [240, 267]}]",0,0,2020-11-02 23:49:23+00:00,89,448
780,lihkgforum,2022-09-14 06:28:43+00:00,"Yeah 😂 Next time can buy iPhone 14

#iPhone14 #iPhone14Pro #iPhone14ケース迷ったらNIMASO #Apple https://t.co/cjYHHuA5f8","[{'text': 'iPhone14', 'indices': [36, 45]}, {'text': 'iPhone14Pro', 'indices': [46, 58]}, {'text': 'iPhone14ケース迷ったらNIMASO', 'indices': [59, 81]}, {'text': 'Apple', 'indices': [82, 88]}]",1,0,2014-07-29 12:03:13+00:00,13,17
781,meganth_mail,2022-09-14 06:28:41+00:00,"@WS_MobileTrans Thankyou @WS_MobileTrans for giving this amazing opportunity to relive my memories.This is a image of me and my sister in my old house.This image bring me lot of memories in the house@TechBossIndia @MMeganth 
#nothingchangedaftertransfer and 
#mobiletrans
#wondershare #iPhone14 https://t.co/2JUonbelqM","[{'text': 'nothingchangedaftertransfer', 'indices': [225, 253]}, {'text': 'mobiletrans', 'indices': [259, 271]}, {'text': 'wondershare', 'indices': [272, 284]}, {'text': 'iPhone14', 'indices': [285, 294]}]",0,0,2022-09-14 06:07:04+00:00,0,4
782,Dyno_Dk,2022-09-14 06:24:28+00:00,"@WS_MobileTrans i never forgot this moment in my Life..., credits goes to 
@WS_MobileTrans
 for recall this wonderful memory, in this picture was taken by my friend @jagadish1341 @logan40lauren #nothingchangedaftertransfer #mobiletrans
 #Wondershare #iPhone14 https://t.co/HLyiW6rzrM","[{'text': 'nothingchangedaftertransfer', 'indices': [194, 222]}, {'text': 'mobiletrans', 'indices': [223, 235]}, {'text': 'Wondershare', 'indices': [237, 249]}, {'text': 'iPhone14', 'indices': [250, 259]}]",0,1,2022-03-09 13:46:19+00:00,20,107
783,Mr_military_kid,2022-09-14 06:20:01+00:00,"@WS_MobileTrans With my dr friend #marnattu @Mr_military_kid @krishrockerz007 
Kept in #wondershare #nothingchangeaftertransfer #mobiletrans #iphone14 https://t.co/Do2Vci2XXn","[{'text': 'marnattu', 'indices': [34, 43]}, {'text': 'wondershare', 'indices': [87, 99]}, {'text': 'nothingchangeaftertransfer', 'indices': [100, 127]}, {'text': 'mobiletrans', 'indices': [128, 140]}, {'text': 'iphone14', 'indices': [141, 150]}]",0,1,2021-11-03 03:02:04+00:00,2,41
784,subash_editz,2022-09-14 06:17:45+00:00,"@WS_MobileTrans My Dad❤️....
          
Precious Pic 📸

#nothingchangedaftertransfer
#mobiletrans
#Wondershare
#iPhone14

My Dream in iPhone 📱😘😘😘 https://t.co/aopOqoM3Uy","[{'text': 'nothingchangedaftertransfer', 'indices': [56, 84]}, {'text': 'mobiletrans', 'indices': [85, 97]}, {'text': 'Wondershare', 'indices': [98, 110]}, {'text': 'iPhone14', 'indices': [111, 120]}]",0,0,2022-09-14 06:05:15+00:00,0,1
785,richapintoi,2022-09-14 06:17:22+00:00,Meanwhile #iPhone14 missing 😀 https://t.co/8ECJG800Vq,"[{'text': 'iPhone14', 'indices': [10, 19]}]",1,34,2014-10-10 11:23:02+00:00,46364,341
786,TheFoneKing,2022-09-14 06:17:10+00:00,"Who is more excited about iOS16 than iPhone14?

#Apple #iPhone14 #ios16","[{'text': 'Apple', 'indices': [48, 54]}, {'text': 'iPhone14', 'indices': [55, 64]}, {'text': 'ios16', 'indices': [65, 71]}]",0,0,2012-04-14 08:00:32+00:00,478,106
787,kavinsofficial,2022-09-14 06:15:58+00:00,"@WS_MobileTrans 1️⃣.Follwed and liked

2️⃣.Tagging @NSuresh53492843
@kptofficl 
 My most surprising photo with my goat. This photo taken on old phone Lava A 44 after now using Vivo y 19

3️⃣.#nothingchangedaftertransfer and
#mobiletrans #wondershare #iphone14 @WS_MobileTrans https://t.co/bEJRA2pHUZ","[{'text': 'nothingchangedaftertransfer', 'indices': [191, 219]}, {'text': 'mobiletrans', 'indices': [224, 236]}, {'text': 'wondershare', 'indices': [237, 249]}, {'text': 'iphone14', 'indices': [250, 259]}]",0,1,2021-09-12 12:13:14+00:00,3,28
788,sonofmranbalaga,2022-09-14 06:11:48+00:00,"@WS_MobileTrans This is my childhood photo.  I do not have a photo yetUnexpectedly, my uncle sent me this photo few days ago . Memories bring back.  #nothingchangedaftertransfer and #mobiletrans #wondershare #iPhone14  

@amburanand3 @GokulBilla11 @Gopu_VJ https://t.co/cUUfOZj4yH","[{'text': 'nothingchangedaftertransfer', 'indices': [149, 177]}, {'text': 'mobiletrans', 'indices': [182, 194]}, {'text': 'wondershare', 'indices': [195, 207]}, {'text': 'iPhone14', 'indices': [208, 217]}]",0,0,2017-05-17 09:39:15+00:00,42,80
789,lovejoyboxing,2022-09-14 06:11:33+00:00,YALL WASTING MONEY ON PHONES EVERY YEAR? OR IS IT JUST ME #IPHONE14,"[{'text': 'IPHONE14', 'indices': [58, 67]}]",0,3,2016-09-24 18:37:55+00:00,1459,241
790,Prasanna2410,2022-09-14 06:11:15+00:00,"@WS_MobileTrans The two cat's are my uncle cat now my uncle is not in the world he is dead I miss my uncle suddenly see the cat my uncle memories is back 😔#nothingchangedaftertransfer #mobiletrans
 #Wondershare #iPhone14 @WS_MobileTrans @elonmusk @BarackObama @RNTata2000 https://t.co/pWnxj8KrkA","[{'text': 'nothingchangedaftertransfer', 'indices': [155, 183]}, {'text': 'mobiletrans', 'indices': [184, 196]}, {'text': 'Wondershare', 'indices': [198, 210]}, {'text': 'iPhone14', 'indices': [211, 220]}]",0,1,2022-04-27 05:56:05+00:00,0,7
791,rcvenky26,2022-09-14 06:09:16+00:00,"@WS_MobileTrans It was my first photo taken from my first android mobile #Honor7X . I was still remember that moment. I was very surprised seeing it again while using #mobiletrans #Wondershare
#nothingchangedaftertransfer  #iPhone14

@Sivaman38363715  @SriramVaikunth https://t.co/yuCtKzRbQB","[{'text': 'Honor7X', 'indices': [73, 81]}, {'text': 'mobiletrans', 'indices': [167, 179]}, {'text': 'Wondershare', 'indices': [180, 192]}, {'text': 'nothingchangedaftertransfer', 'indices': [193, 221]}, {'text': 'iPhone14', 'indices': [223, 232]}]",0,2,2022-05-08 13:03:54+00:00,5,211
792,krishrockerz007,2022-09-14 06:07:36+00:00,@WS_MobileTrans Wid @krishrockerz007 @Mr_military_kid memories found in #mobiletrans #nothingchangeaftertransfer #wondershare #iphone14 https://t.co/uMh2BD92f6,"[{'text': 'mobiletrans', 'indices': [72, 84]}, {'text': 'nothingchangeaftertransfer', 'indices': [85, 112]}, {'text': 'wondershare', 'indices': [113, 125]}, {'text': 'iphone14', 'indices': [126, 135]}]",0,2,2022-09-14 03:03:43+00:00,2,8
793,shadatsdayout,2022-09-14 06:07:00+00:00,"iOS 16 Lock Screen CUSTOMIZATION (Lock Screen Setup Tips &amp; Tricks)lock screen widget #shorts
#iOS16 #iOS16LockScreen #iOS16LockScreenCustomization  
#iOS16LockScreenWidget #iPhone14Pro #iPhone14
#LockScreenSetup #Tipes #Tricks
#iOS16LockScreenSetupTips 
#bd #Tech #video #news https://t.co/TO6HPnlFHA","[{'text': 'shorts', 'indices': [89, 96]}, {'text': 'iOS16', 'indices': [97, 103]}, {'text': 'iOS16LockScreen', 'indices': [104, 120]}, {'text': 'iOS16LockScreenCustomization', 'indices': [121, 150]}, {'text': 'iOS16LockScreenWidget', 'indices': [153, 175]}, {'text': 'iPhone14Pro', 'indices': [176, 188]}, {'text': 'iPhone14', 'indices': [189, 198]}, {'text': 'LockScreenSetup', 'indices': [199, 215]}, {'text': 'Tipes', 'indices': [216, 222]}, {'text': 'Tricks', 'indices': [223, 230]}, {'text': 'iOS16LockScreenSetupTips', 'indices': [231, 256]}, {'text': 'bd', 'indices': [258, 261]}, {'text': 'Tech', 'indices': [262, 267]}, {'text': 'video', 'indices': [268, 274]}, {'text': 'news', 'indices': [275, 280]}]",0,2,2019-12-28 12:25:09+00:00,15,50
794,Akashka10216084,2022-09-14 06:06:48+00:00,"@WS_MobileTrans @Akashka10216084 @Siva_Kartikeyan @Windows  this is my love's first gift i received it while studing 10th std which makes my life meaningful.....💞💞💞
#nothingchangedaftertransfer #mobiletrans #Wondershare #iPhone14 https://t.co/Ne4SgfwnRl","[{'text': 'nothingchangedaftertransfer', 'indices': [165, 193]}, {'text': 'mobiletrans', 'indices': [194, 206]}, {'text': 'Wondershare', 'indices': [207, 219]}, {'text': 'iPhone14', 'indices': [220, 229]}]",0,0,2021-03-31 14:48:01+00:00,0,6
795,tamillive5,2022-09-14 06:06:43+00:00,"When I backup my phone,I got my parents marriage invitation. I am really  happy when I see this one. How precious is this one. @madan3 @TechBossIndia @TamilTechOffici 
#nothingchangedaftertransfer 
#mobiletrans #Wondershare #iPhone14 https://t.co/R36SBDBKOU https://t.co/3zUvsmOF1z","[{'text': 'nothingchangedaftertransfer', 'indices': [168, 196]}, {'text': 'mobiletrans', 'indices': [198, 210]}, {'text': 'Wondershare', 'indices': [211, 223]}, {'text': 'iPhone14', 'indices': [224, 233]}]",0,0,2021-07-26 05:45:49+00:00,0,2
796,Anzh_26,2022-09-14 06:03:52+00:00,"When My bro has 3yrs ,he is died at 22/04/93 ,after 4days 26/04/93 .
I h've https://t.co/XejeLupKHP I never see my bro i get it from relativ i missed it &amp; get it again Tnks w-share 
#nothingchangedaftertransfer #mobiletrans
#Wondershare
#iPhone14
@berginbergin150 
@ElishGanesh https://t.co/lHgOsEmwFN https://t.co/KzkqNYXR8r","[{'text': 'nothingchangedaftertransfer', 'indices': [186, 214]}, {'text': 'mobiletrans', 'indices': [215, 227]}, {'text': 'Wondershare', 'indices': [228, 240]}, {'text': 'iPhone14', 'indices': [241, 250]}]",0,0,2018-08-22 14:45:31+00:00,0,39
797,Vignesh55109424,2022-09-14 06:03:48+00:00,"@WS_MobileTrans 1. Followed all the instructions😍

2. @Sameerk52080132 @Sameerk57211929

The most surprising old photo that I found after transferring to my new phone was this pic which I had clicked on my 4 years old redmi note 7s .🌟😍❤️ #nothingchangedaftertransfer 
#Wondershare 
#iPhone14 https://t.co/pDfhscHfDf","[{'text': 'nothingchangedaftertransfer', 'indices': [238, 266]}, {'text': 'Wondershare', 'indices': [268, 280]}, {'text': 'iPhone14', 'indices': [282, 291]}]",0,0,2018-08-21 18:39:05+00:00,44,295
798,Shaunaj48340,2022-09-14 06:02:01+00:00,"so my phone Motorola is crazy, but, I want that iPhone 14 pro brand new, because I love iPhone 14 pro #iPhone14 #iPhone14Pro","[{'text': 'iPhone14', 'indices': [102, 111]}, {'text': 'iPhone14Pro', 'indices': [112, 124]}]",0,0,2019-02-23 23:55:32+00:00,175,261
799,rajattbose,2022-09-14 06:01:56+00:00,"Can anyone tell me is the iphone 14 pro max worth upgrading from iPhone 13 pro max ? Or it should be a pass ?
#iPhone14","[{'text': 'iPhone14', 'indices': [110, 119]}]",0,0,2022-06-15 06:12:26+00:00,0,5
800,DheeranJoe,2022-09-14 06:01:37+00:00,"@WS_MobileTrans This my most Un forgetable movement. This is my trucking  photo .i searched at least 1 year . But when i am transfer the file that day i got the photo🥰🥰🥰🥰🥰. 
#nothingchangedaftertransfer and #mobiletrans
 #Wondershare #iPhone14 https://t.co/0emPd2plh9","[{'text': 'nothingchangedaftertransfer', 'indices': [174, 202]}, {'text': 'mobiletrans', 'indices': [207, 219]}, {'text': 'Wondershare', 'indices': [221, 233]}, {'text': 'iPhone14', 'indices': [234, 243]}]",0,0,2017-07-26 14:18:02+00:00,5,9
801,lonelyhacker17,2022-09-14 06:01:26+00:00,"@WS_MobileTrans 1.All steps are done 

2.Tagging @ADDINESH1231 @AkashPatrick3 

3.yeah i struggled to get up this pic to my new phone when transferring but it is my lucky and surprising old photo with my friends.
#nothingchangedaftertransfer  
#mobiletrans #wondershare  #iphone14 https://t.co/DQM4SY9YSO","[{'text': 'nothingchangedaftertransfer', 'indices': [213, 241]}, {'text': 'mobiletrans', 'indices': [244, 256]}, {'text': 'wondershare', 'indices': [257, 269]}, {'text': 'iphone14', 'indices': [271, 280]}]",0,0,2022-01-29 13:38:37+00:00,2,140
802,gustavbl,2022-09-14 06:01:21+00:00,I also wanna highlight that the Island takes the biggest weakness of the phone - the selfie notch camera area and makes it into something useful. I find that pretty damn genius to be honest. #iPhone14,"[{'text': 'iPhone14', 'indices': [191, 200]}]",0,0,2020-09-14 17:56:35+00:00,3,81
803,mp_sathish_24,2022-09-14 06:00:46+00:00,"@WS_MobileTrans I saw a photo of my cat while transferring from my old gallery to the new one.  I don't have it now but this photo reminds me of it when I was twenty. 🥺❤️😺
Thank you so much #Wondershare 🥰
#nothingchanged #mobiletrans #iPhone14 https://t.co/YNxBtzEEx1","[{'text': 'Wondershare', 'indices': [190, 202]}, {'text': 'nothingchanged', 'indices': [205, 220]}, {'text': 'mobiletrans', 'indices': [221, 233]}, {'text': 'iPhone14', 'indices': [234, 243]}]",0,0,2022-02-06 07:58:10+00:00,0,10
804,Ava8541,2022-09-14 05:58:53+00:00,"Apple iPhone 14 
https://t.co/Mc0H5VC4UB
#iso16 #iPhone14Series #iPhone14 #Apple #T20WorldCup2022 #USA #UK #India","[{'text': 'iso16', 'indices': [41, 47]}, {'text': 'iPhone14Series', 'indices': [48, 63]}, {'text': 'iPhone14', 'indices': [64, 73]}, {'text': 'Apple', 'indices': [74, 80]}, {'text': 'T20WorldCup2022', 'indices': [81, 97]}, {'text': 'USA', 'indices': [98, 102]}, {'text': 'UK', 'indices': [103, 106]}, {'text': 'India', 'indices': [107, 113]}]",0,1,2021-05-17 15:49:37+00:00,364,280
805,Manoj29759836,2022-09-14 05:58:15+00:00,"@WS_MobileTrans I shared photos from my old phone?  That's when I realized... I saw my college years photos... Made me laugh so much.. Thank you for reminding me of my old memories. 
#nothingchangedaftertransfer 
#mobiletrans
#wondershare  
#iPhone14","[{'text': 'nothingchangedaftertransfer', 'indices': [183, 211]}, {'text': 'mobiletrans', 'indices': [213, 225]}, {'text': 'wondershare', 'indices': [226, 238]}, {'text': 'iPhone14', 'indices': [241, 250]}]",0,0,2022-07-12 16:15:33+00:00,0,16
806,HTTech,2022-09-14 05:58:09+00:00,"Well, #iPhone14 satellite connectivity in India might not be as difficult as previously imagined. Read this!

https://t.co/mGwz7RkCnx","[{'text': 'iPhone14', 'indices': [6, 15]}]",1,3,2015-08-04 09:34:43+00:00,22102,185
807,Surya25402,2022-09-14 05:57:56+00:00,"#nothingchangedaftertransfer
#mobileytrans
#Wondershare
#iphone14

My childhood pic with my mom. I saw this image long days ago. When transferring  photo from old phone to new phone I saw this image. This image was very favourite and beautiful for me🥰🤩 thanks to @WS_MobileTrans https://t.co/mfDhFtsEz4 https://t.co/RxEWReMnDu","[{'text': 'nothingchangedaftertransfer', 'indices': [0, 28]}, {'text': 'mobileytrans', 'indices': [29, 42]}, {'text': 'Wondershare', 'indices': [43, 55]}, {'text': 'iphone14', 'indices': [56, 65]}]",0,0,2022-09-14 05:10:30+00:00,0,7
808,Jay91321467,2022-09-14 05:57:43+00:00,@WS_MobileTrans @raja_sfd @harsh20193 A trip to remembrance boating with family Sunday day out #nothingchangedaftertransfer #mobiletrans #Wondershare #iphone14 https://t.co/cOVM3j6dX6,"[{'text': 'nothingchangedaftertransfer', 'indices': [95, 123]}, {'text': 'mobiletrans', 'indices': [124, 136]}, {'text': 'Wondershare', 'indices': [137, 149]}, {'text': 'iphone14', 'indices': [150, 159]}]",0,2,2016-09-12 20:31:46+00:00,9,44
809,Deepak71565185,2022-09-14 05:57:40+00:00,"One of the best memory of last year
In Chennai Central enjoyable moment

#mobiletran
#wondershare
#iPhone14
#nothingchangedaftertransfer https://t.co/dMPiBISXzY","[{'text': 'mobiletran', 'indices': [73, 84]}, {'text': 'wondershare', 'indices': [85, 97]}, {'text': 'iPhone14', 'indices': [98, 107]}, {'text': 'nothingchangedaftertransfer', 'indices': [108, 136]}]",0,0,2021-08-01 09:33:31+00:00,3,50
810,Arnigan7,2022-09-14 05:57:10+00:00,"@WS_MobileTrans #nothingchangedaftertransfer and #mobiletrans
 #Wondershare #iPhone14. This picture was taken by me when I was in childhood at our lord Murugan temple.I'll be happy when seeing this now. https://t.co/N8wlw58fGz","[{'text': 'nothingchangedaftertransfer', 'indices': [16, 44]}, {'text': 'mobiletrans', 'indices': [49, 61]}, {'text': 'Wondershare', 'indices': [63, 75]}, {'text': 'iPhone14', 'indices': [76, 85]}]",1,1,2021-08-14 15:35:23+00:00,1,59
811,GavinJo07863190,2022-09-14 05:54:49+00:00,"Get yours now.https://t.co/lorILD8C92
#phonegrip #iPhone14 #iphone #AppleEvent
Jesse Powell Mike Lindell Aaron Judge Chelsea Gray Hader Mookie Kershaw BeReal Brett Favre Chivas Ken Starr Uno Out Tekken 8 Torres Wandy
#TheBachelorette #AlwaysLA #WWENXT #SiempreLA #LouisOnLateLate https://t.co/hkQkWPQFtz","[{'text': 'phonegrip', 'indices': [38, 48]}, {'text': 'iPhone14', 'indices': [49, 58]}, {'text': 'iphone', 'indices': [59, 66]}, {'text': 'AppleEvent', 'indices': [67, 78]}, {'text': 'TheBachelorette', 'indices': [217, 233]}, {'text': 'AlwaysLA', 'indices': [234, 243]}, {'text': 'WWENXT', 'indices': [244, 251]}, {'text': 'SiempreLA', 'indices': [252, 262]}, {'text': 'LouisOnLateLate', 'indices': [263, 279]}]",1,1,2022-03-21 08:48:39+00:00,1,2
812,9702Hemanth,2022-09-14 05:54:47+00:00,"While transferring the old phone to new phone, I saw this photo which feels me wonder able and blessed #nothingchangedaftertransfer and #mobiletrans #Wondershare #iPhone14 https://t.co/dmER4fjk4c","[{'text': 'nothingchangedaftertransfer', 'indices': [103, 131]}, {'text': 'mobiletrans', 'indices': [136, 148]}, {'text': 'Wondershare', 'indices': [149, 161]}, {'text': 'iPhone14', 'indices': [162, 171]}]",0,0,2020-04-02 09:51:24+00:00,9,4
813,ThatGuyRob096,2022-09-14 05:53:26+00:00,What are you guys opinion? Is it worth upgrading from the iPhone 13 to iPhone 14 or 14 Plus? #apple #ios #iPhone14,"[{'text': 'apple', 'indices': [93, 99]}, {'text': 'ios', 'indices': [100, 104]}, {'text': 'iPhone14', 'indices': [105, 114]}]",0,1,2022-03-01 23:22:59+00:00,100,103
814,MRsivasurya,2022-09-14 05:51:54+00:00,"@WS_MobileTrans 1️⃣.Follwed and liked
2️⃣.Tagging @RNagarjun12 @Vishwa59270897 
  My most surprising photos my babies. This photo taken on old phone Lenovo a6000 after now using redmi 5 
3️⃣.#nothingchangedaftertransfer and
#mobiletrans #wondershare #iphone14 https://t.co/Y1he9QQOyk","[{'text': 'nothingchangedaftertransfer', 'indices': [191, 219]}, {'text': 'mobiletrans', 'indices': [224, 236]}, {'text': 'wondershare', 'indices': [237, 249]}, {'text': 'iphone14', 'indices': [250, 259]}]",0,0,2017-02-25 10:11:17+00:00,8,123
815,random732828282,2022-09-14 05:51:46+00:00,"@WS_MobileTrans #nothingchangedaftertransfer and #mobiletrans
When I'm transferring pics while using @WS_MobileTrans
Wonderful experience 😍#Wondershare #iPhone14
@MalavikaM_ @actorvijay i don't have friends in twitter that's why mentioned my fav actors https://t.co/4BtmWCXhR2","[{'text': 'nothingchangedaftertransfer', 'indices': [16, 44]}, {'text': 'mobiletrans', 'indices': [49, 61]}, {'text': 'Wondershare', 'indices': [139, 151]}, {'text': 'iPhone14', 'indices': [152, 161]}]",1,1,2018-09-23 02:09:36+00:00,39,132
